GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median family income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Median family income in the past 12 months (in 2016 inflation-adjusted dollars)
1400000US48453001818,48453001818,"Census Tract 18.18, Travis County, Texas",39500,25408
1400000US48453001819,48453001819,"Census Tract 18.19, Travis County, Texas",30735,6965
1400000US48453001820,48453001820,"Census Tract 18.20, Travis County, Texas",37196,12596
1400000US48453001821,48453001821,"Census Tract 18.21, Travis County, Texas",50409,8803
1400000US48453001822,48453001822,"Census Tract 18.22, Travis County, Texas",41728,9828
1400000US48453001823,48453001823,"Census Tract 18.23, Travis County, Texas",32106,5426
1400000US48453001824,48453001824,"Census Tract 18.24, Travis County, Texas",76250,6095
1400000US48453001826,48453001826,"Census Tract 18.26, Travis County, Texas",73984,12045
1400000US48453001828,48453001828,"Census Tract 18.28, Travis County, Texas",103750,14335
1400000US48453001829,48453001829,"Census Tract 18.29, Travis County, Texas",72300,16175
1400000US48453001832,48453001832,"Census Tract 18.32, Travis County, Texas",65481,20115
1400000US48453001833,48453001833,"Census Tract 18.33, Travis County, Texas",55165,10038
1400000US48453001834,48453001834,"Census Tract 18.34, Travis County, Texas",71056,15167
1400000US48453001835,48453001835,"Census Tract 18.35, Travis County, Texas",54481,5374
1400000US48453001839,48453001839,"Census Tract 18.39, Travis County, Texas",77759,7702
1400000US48453001840,48453001840,"Census Tract 18.40, Travis County, Texas",67542,16199
1400000US48453001841,48453001841,"Census Tract 18.41, Travis County, Texas",73444,8166
1400000US48453001842,48453001842,"Census Tract 18.42, Travis County, Texas",53057,6375
1400000US48453001843,48453001843,"Census Tract 18.43, Travis County, Texas",76844,10735
1400000US48453001844,48453001844,"Census Tract 18.44, Travis County, Texas",45179,10901
1400000US48453001845,48453001845,"Census Tract 18.45, Travis County, Texas",98140,20338
1400000US48453001846,48453001846,"Census Tract 18.46, Travis County, Texas",113625,12276
1400000US48453001847,48453001847,"Census Tract 18.47, Travis County, Texas",62428,17123
1400000US48453001848,48453001848,"Census Tract 18.48, Travis County, Texas",71313,17757
1400000US48453001849,48453001849,"Census Tract 18.49, Travis County, Texas",77747,18723
1400000US48453001850,48453001850,"Census Tract 18.50, Travis County, Texas",54151,3586
1400000US48453001851,48453001851,"Census Tract 18.51, Travis County, Texas",84063,12868
1400000US48453001853,48453001853,"Census Tract 18.53, Travis County, Texas",93125,10642
1400000US48453001854,48453001854,"Census Tract 18.54, Travis County, Texas",66591,8971
1400000US48453001855,48453001855,"Census Tract 18.55, Travis County, Texas",88917,18488
1400000US48453001856,48453001856,"Census Tract 18.56, Travis County, Texas",90634,14607
1400000US48453001857,48453001857,"Census Tract 18.57, Travis County, Texas",65969,13370
1400000US48453001858,48453001858,"Census Tract 18.58, Travis County, Texas",103182,8278
1400000US48453001859,48453001859,"Census Tract 18.59, Travis County, Texas",94219,14163
1400000US48453001860,48453001860,"Census Tract 18.60, Travis County, Texas",56099,4120
1400000US48453001861,48453001861,"Census Tract 18.61, Travis County, Texas",76928,11368
1400000US48453001862,48453001862,"Census Tract 18.62, Travis County, Texas",85682,24336
1400000US48453001863,48453001863,"Census Tract 18.63, Travis County, Texas",36765,3260
1400000US48453001864,48453001864,"Census Tract 18.64, Travis County, Texas",64830,9312
1400000US48453001901,48453001901,"Census Tract 19.01, Travis County, Texas",119914,13056
1400000US48453001908,48453001908,"Census Tract 19.08, Travis County, Texas",126520,36622
1400000US48453001910,48453001910,"Census Tract 19.10, Travis County, Texas",143487,15731
1400000US48453001911,48453001911,"Census Tract 19.11, Travis County, Texas",83971,21472
1400000US48453001912,48453001912,"Census Tract 19.12, Travis County, Texas","250,000+",***
1400000US48453001913,48453001913,"Census Tract 19.13, Travis County, Texas",232969,45095
1400000US48453001914,48453001914,"Census Tract 19.14, Travis County, Texas",139338,20482
1400000US48453001915,48453001915,"Census Tract 19.15, Travis County, Texas",79000,5165
1400000US48453001916,48453001916,"Census Tract 19.16, Travis County, Texas",205833,31486
1400000US48453001917,48453001917,"Census Tract 19.17, Travis County, Texas",176161,20208
1400000US48453001918,48453001918,"Census Tract 19.18, Travis County, Texas",173500,26500
1400000US48453001919,48453001919,"Census Tract 19.19, Travis County, Texas",174375,27428
1400000US48453002002,48453002002,"Census Tract 20.02, Travis County, Texas",75357,9754
1400000US48453002003,48453002003,"Census Tract 20.03, Travis County, Texas",44115,5437
1400000US48453002004,48453002004,"Census Tract 20.04, Travis County, Texas",46181,12022
1400000US48453002005,48453002005,"Census Tract 20.05, Travis County, Texas",70673,35454
1400000US48453002104,48453002104,"Census Tract 21.04, Travis County, Texas",53750,33955
1400000US48453002105,48453002105,"Census Tract 21.05, Travis County, Texas",32422,8432
1400000US48453002106,48453002106,"Census Tract 21.06, Travis County, Texas",78333,29025
1400000US48453002107,48453002107,"Census Tract 21.07, Travis County, Texas",39375,12289
1400000US48453002108,48453002108,"Census Tract 21.08, Travis County, Texas",46979,24207
1400000US48453002109,48453002109,"Census Tract 21.09, Travis County, Texas",45915,7582
1400000US48453002110,48453002110,"Census Tract 21.10, Travis County, Texas",35357,9312
1400000US48453002111,48453002111,"Census Tract 21.11, Travis County, Texas",50064,18296
1400000US48453002112,48453002112,"Census Tract 21.12, Travis County, Texas",35600,6666
1400000US48453002113,48453002113,"Census Tract 21.13, Travis County, Texas",62917,10443
1400000US48453002201,48453002201,"Census Tract 22.01, Travis County, Texas",40400,7209
1400000US48453002202,48453002202,"Census Tract 22.02, Travis County, Texas",34570,4487
1400000US48453002207,48453002207,"Census Tract 22.07, Travis County, Texas",55083,15339
1400000US48453002208,48453002208,"Census Tract 22.08, Travis County, Texas",42541,6540
1400000US48453002209,48453002209,"Census Tract 22.09, Travis County, Texas",58125,9398
1400000US48453002210,48453002210,"Census Tract 22.10, Travis County, Texas",65000,19580
1400000US48453002211,48453002211,"Census Tract 22.11, Travis County, Texas",70438,19186
1400000US48453002212,48453002212,"Census Tract 22.12, Travis County, Texas",83182,36268
1400000US48453002304,48453002304,"Census Tract 23.04, Travis County, Texas",45179,37217
1400000US48453002307,48453002307,"Census Tract 23.07, Travis County, Texas",42426,13903
1400000US48453002308,48453002308,"Census Tract 23.08, Travis County, Texas",33519,3575
1400000US48453002310,48453002310,"Census Tract 23.10, Travis County, Texas",36985,6297
1400000US48453002312,48453002312,"Census Tract 23.12, Travis County, Texas",30507,4964
1400000US48453002313,48453002313,"Census Tract 23.13, Travis County, Texas",29779,7117
1400000US48453002314,48453002314,"Census Tract 23.14, Travis County, Texas",31552,13587
1400000US48453002315,48453002315,"Census Tract 23.15, Travis County, Texas",33229,7378
1400000US48453002316,48453002316,"Census Tract 23.16, Travis County, Texas",34647,7779
1400000US48453002317,48453002317,"Census Tract 23.17, Travis County, Texas",42129,23074
1400000US48453002318,48453002318,"Census Tract 23.18, Travis County, Texas",-,**
1400000US48453002319,48453002319,"Census Tract 23.19, Travis County, Texas",-,**
1400000US48453002402,48453002402,"Census Tract 24.02, Travis County, Texas",61543,20583
1400000US48453002403,48453002403,"Census Tract 24.03, Travis County, Texas",69276,31270
1400000US48453002407,48453002407,"Census Tract 24.07, Travis County, Texas",93636,9123
1400000US48453002409,48453002409,"Census Tract 24.09, Travis County, Texas",56812,5304
1400000US48453002410,48453002410,"Census Tract 24.10, Travis County, Texas",51106,11471
1400000US48453002411,48453002411,"Census Tract 24.11, Travis County, Texas",37003,3871
1400000US48453002412,48453002412,"Census Tract 24.12, Travis County, Texas",48032,6052
1400000US48453002413,48453002413,"Census Tract 24.13, Travis County, Texas",35408,9458
1400000US48453002419,48453002419,"Census Tract 24.19, Travis County, Texas",29961,7774
1400000US48453002421,48453002421,"Census Tract 24.21, Travis County, Texas",70105,8472
1400000US48453002422,48453002422,"Census Tract 24.22, Travis County, Texas",58792,15705
1400000US48453002423,48453002423,"Census Tract 24.23, Travis County, Texas",66579,30319
1400000US48453002424,48453002424,"Census Tract 24.24, Travis County, Texas",50493,7101
1400000US48453002425,48453002425,"Census Tract 24.25, Travis County, Texas",75227,10083
1400000US48453002426,48453002426,"Census Tract 24.26, Travis County, Texas",79012,5599
1400000US48453002427,48453002427,"Census Tract 24.27, Travis County, Texas",40497,5141
1400000US48453002428,48453002428,"Census Tract 24.28, Travis County, Texas",83395,13462
1400000US48453002429,48453002429,"Census Tract 24.29, Travis County, Texas",77569,38536
1400000US48453002430,48453002430,"Census Tract 24.30, Travis County, Texas",54231,9300
1400000US48453002431,48453002431,"Census Tract 24.31, Travis County, Texas",51215,12394
1400000US48453002432,48453002432,"Census Tract 24.32, Travis County, Texas",50109,13803
1400000US48453002433,48453002433,"Census Tract 24.33, Travis County, Texas",50897,5020
1400000US48453002434,48453002434,"Census Tract 24.34, Travis County, Texas",44688,11913
1400000US48453002435,48453002435,"Census Tract 24.35, Travis County, Texas",55607,17315
1400000US48453002436,48453002436,"Census Tract 24.36, Travis County, Texas",39886,17693
1400000US48453002500,48453002500,"Census Tract 25, Travis County, Texas",97803,18539
1400000US48453980000,48453980000,"Census Tract 9800, Travis County, Texas",-,**
